id,label
29c39344-7490-564c-a040-90a81c5e95d9,positive regulation of DNA replication (GO:0045740)
6a856cde-88ae-5b2b-8336-fc71702f6cde,positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000373)
37d69630-e448-537a-ac42-2b73ef7807c0,positive regulation of DNA-binding transcription factor activity (GO:0051091)
1b9b103c-8aef-5df9-8b0c-a802ab930926,positive regulation of DNA-dependent DNA replication (GO:2000105)
4f9eed55-7a48-5228-80fa-34dd6f5b22bf,positive regulation of DNA-directed DNA polymerase activity (GO:1900264)
10c1bd57-cdd2-5fa7-850d-de3f98523ebf,"positive regulation of DNA-templated transcription, elongation (GO:0032786)"
e72f409a-853e-5dc5-81f8-a23e86637900,"positive regulation of DNA-templated transcription, initiation (GO:2000144)"
1807c3cd-5ecb-512d-bd6a-03408e736ae8,positive regulation of dopamine receptor signaling pathway (GO:0060161)
6058694a-761e-5e35-9fb4-94d2b00e79b1,positive regulation of double-strand break repair (GO:2000781)
0a0f29a5-5f71-571d-99d6-b24e59896aaa,positive regulation of double-strand break repair via homologous recombination (GO:1905168)
3a34f8b9-e09a-560f-b56c-7275eacfdfa7,positive regulation of double-strand break repair via nonhomologous end joining (GO:2001034)
e206e47d-d4f9-57e4-aa27-85c6e2ff0dec,positive regulation of early endosome to late endosome transport (GO:2000643)
eec0f06f-e265-5035-b66e-ae3cdf179898,positive regulation of embryonic development (GO:0040019)
1c07eea0-fcb5-504d-b94c-961ca2bd3400,positive regulation of endocytic recycling (GO:2001137)
99cfa2ee-0054-5b88-b0da-03ebb70c4289,positive regulation of endocytosis (GO:0045807)
af57e34b-27e1-57ae-96bb-c591638a8e7c,positive regulation of endopeptidase activity (GO:0010950)
139b1f86-3014-57f2-ad1d-9e75db085e76,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237)
c3fb915a-e645-5744-aef8-a72e6b5da5a5,positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103)
a1c47a0c-4b70-58e6-ac39-fef8350c8601,positive regulation of endothelial cell apoptotic process (GO:2000353)
599d40a3-d835-580c-be29-dfcaf4d53d7f,positive regulation of endothelial cell chemotaxis (GO:2001028)
3c3f9bac-0b90-51f2-966a-b28d54fff525,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)
6ea0ec3e-b487-5258-abda-f7a1f2375da6,positive regulation of endothelial cell development (GO:1901552)
462f4d2e-555b-50d2-b8f3-c5f717749eaf,positive regulation of endothelial cell migration (GO:0010595)
98ca8a6a-ee32-5d53-8fed-905c3f7951b8,positive regulation of endothelial cell proliferation (GO:0001938)
0fd88f43-3d7b-5643-aeb8-059de1451525,positive regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904906)
7df0101d-6594-51fb-bf6d-e64abb7d93b7,positive regulation of epidermal cell differentiation (GO:0045606)
e21f4764-3c56-5382-8d48-6072f59c37d7,positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)
9d2719dc-1df0-5be0-af71-9027faef204c,positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)
9caca27b-f45e-5019-a913-721ab0e9ce76,positive regulation of epidermis development (GO:0045684)
c1665c8d-8b93-5586-91ab-719ab22af82a,positive regulation of epithelial cell apoptotic process (GO:1904037)
129995b7-b531-562b-99b1-e3147b946633,positive regulation of epithelial cell differentiation (GO:0030858)
1b60a18e-ff22-58ba-8f05-8787182e7b73,positive regulation of epithelial cell differentiation involved in kidney development (GO:2000698)
2b3d9fcb-9757-5ce5-86c6-af4d64e5aa22,positive regulation of epithelial cell migration (GO:0010634)
1f283142-1571-50f2-ac27-de1e86c330ac,positive regulation of epithelial cell proliferation (GO:0050679)
e3f4bbb5-88c3-5f44-93cf-8a7fe0733d32,positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054)
035a1364-8952-59ac-95d8-1e99714e978a,positive regulation of epithelial to mesenchymal transition (GO:0010718)
06780535-8536-5b69-9278-b3a99b007f9d,positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007)
416bcf88-669b-5903-8f26-6bc625e63e5e,positive regulation of epithelial tube formation (GO:1905278)
01ee8f4c-4767-5405-98e1-cd629bef3bcd,positive regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903071)
15efd217-8b40-5385-8d18-ca2ba21933d8,positive regulation of ERAD pathway (GO:1904294)
59a951af-abaa-5d42-b283-f7e8e6aae3c5,positive regulation of ERBB signaling pathway (GO:1901186)
e3d46a8b-6959-5aa7-8393-58f24258b64f,positive regulation of ERK1 and ERK2 cascade (GO:0070374)
4bac3a47-e086-59d8-b504-904b780f3d85,positive regulation of erythrocyte differentiation (GO:0045648)
0687db3f-f3fe-515c-83b3-12b719fa3b9b,positive regulation of establishment of endothelial barrier (GO:1903142)
8c2bf6d0-a8b5-5244-ab1c-abeaf4dc8846,positive regulation of establishment of protein localization (GO:1904951)
8e703b19-bc15-5a85-84cb-fa759b5045b7,positive regulation of establishment of protein localization to mitochondrion (GO:1903749)
3a82f22f-6663-5221-a9fd-44acd24ffb64,positive regulation of establishment of protein localization to telomere (GO:1904851)
aa0074ab-a12b-546f-b4a6-52e8b2eb92f6,positive regulation of excitatory postsynaptic potential (GO:2000463)
73891707-e204-5b21-9ec7-f544480b232f,positive regulation of execution phase of apoptosis (GO:1900119)
38a3ed8c-d5e5-5f17-9e80-3f1460aca254,positive regulation of exocytosis (GO:0045921)
aab309ec-dc1b-5991-871e-1fb1cbb366ed,positive regulation of exosomal secretion (GO:1903543)
276e8bef-52b0-5579-b4f1-17583aab446c,positive regulation of extracellular matrix assembly (GO:1901203)
c39e73c3-8cb2-5e92-a448-b94d087f2943,positive regulation of extracellular matrix disassembly (GO:0090091)
f4380b8b-4d65-54fc-8b75-38191085ff70,positive regulation of extracellular matrix organization (GO:1903055)
e57d3591-cc5c-5868-8295-245cb560734a,positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)
d6da79e5-ea13-5477-8388-ff9028aa71d0,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)
a40c64f6-c8f2-5fd4-8cc1-18cbb7458bb4,positive regulation of fat cell differentiation (GO:0045600)
2651127e-97fa-5975-9293-31bb42a6ed33,positive regulation of fatty acid beta-oxidation (GO:0032000)
b7e1b2b3-27cd-5952-ba25-284db1e1b10f,positive regulation of fatty acid biosynthetic process (GO:0045723)
c2e39ec0-8b33-5c69-afee-adc9ca9fe5e3,positive regulation of fatty acid metabolic process (GO:0045923)
1cb5fd30-5e41-5ea2-a543-8595c4f31385,positive regulation of fatty acid oxidation (GO:0046321)
349b0559-510d-57c9-b1f6-725d281af335,positive regulation of feeding behavior (GO:2000253)
d807beb2-22a8-55ec-b7de-5cffd5b633da,positive regulation of fertilization (GO:1905516)
900999a9-de4e-5397-9120-4e6b5220572e,positive regulation of fever generation (GO:0031622)
aa001be5-fbab-5add-8c7b-d8c994946a72,positive regulation of fibroblast apoptotic process (GO:2000271)
5ecc4df0-db6a-58b5-b3f7-d97525261d9c,positive regulation of fibroblast growth factor receptor signaling pathway (GO:0045743)
1e792181-871f-5f3f-839c-0c4a7c549041,positive regulation of fibroblast migration (GO:0010763)
f7769776-ecea-5d93-be91-0a53be81dacc,positive regulation of fibroblast proliferation (GO:0048146)
46ee692b-dc63-5537-ab7b-3104a84d5872,positive regulation of filopodium assembly (GO:0051491)
b4558f08-c5e7-537a-b8fc-10eaa77c6f13,positive regulation of flagellated sperm motility (GO:1902093)
1b2be220-ec07-5577-809a-0dd9954bac64,positive regulation of focal adhesion assembly (GO:0051894)
13210e4d-db3c-5dde-8308-84b818944b74,positive regulation of focal adhesion disassembly (GO:0120183)
db5ee88f-a67c-5aa5-8daf-3149b96036f9,positive regulation of G protein-coupled receptor signaling pathway (GO:0045745)
ba767809-ff4b-5ab0-b83a-f8a664be5335,positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)
0a0f8385-4949-506a-9e03-309197161582,positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)
482fa635-4261-5f0c-823a-23b5cafd3cca,positive regulation of gamma-delta T cell activation (GO:0046645)
3d6ad974-2be4-5dc0-9717-abb33afbf43d,positive regulation of gap junction assembly (GO:1903598)
e5041039-c430-5ff9-81df-249bb3c332a8,positive regulation of gastrulation (GO:2000543)
2612f3b7-9c32-5813-9636-d404b232e64a,positive regulation of gene expression (GO:0010628)
fc677c6b-f4e9-54d8-80c3-8a42e036986e,"positive regulation of gene expression, epigenetic (GO:0045815)"
e4b0cf69-f74e-55c2-8dd2-b1adfc6e37f0,positive regulation of gene silencing by miRNA (GO:2000637)
90ecc16a-550e-58bc-b123-e7f04ef8d8dc,positive regulation of glial cell differentiation (GO:0045687)
d1ea4a0c-2916-596f-afa8-39c9f1cfaf4d,positive regulation of glial cell migration (GO:1903977)
7f6cbedf-5eaf-5485-b3ce-44344a2461b6,positive regulation of glial cell proliferation (GO:0060252)
6fa3bac4-45f7-5f9a-964b-78abbf4fbb37,positive regulation of gliogenesis (GO:0014015)
5e8e1269-d1bc-52bc-a74e-83bd3dd319c5,positive regulation of gluconeogenesis (GO:0045722)
c4fd4e25-dbc7-5767-b900-4708711c9940,positive regulation of glucose import (GO:0046326)
2ac174f7-88b2-56d6-b76c-b9347a73b9b3,positive regulation of glucose metabolic process (GO:0010907)
4d74d3af-821c-5a9c-b4fa-b8a2ac6ffd34,positive regulation of glucose transmembrane transport (GO:0010828)
a9c48650-80b6-5e40-8fc1-e370af035ac6,positive regulation of glycogen biosynthetic process (GO:0045725)
f56f5939-2cfe-5d7e-bab3-291e51dbf53f,positive regulation of glycogen metabolic process (GO:0070875)
0a1096c7-d179-5efa-bc3e-c85547a33798,positive regulation of glycolytic process (GO:0045821)
9022415f-7bc9-522f-a757-967bb430ac9c,positive regulation of glycoprotein biosynthetic process (GO:0010560)
e7e0c65f-230b-5cfc-9b12-7c6d13d30818,positive regulation of glycoprotein metabolic process (GO:1903020)
424ac938-78fb-5865-822b-3658d79c7b19,positive regulation of Golgi to plasma membrane protein transport (GO:0042998)
3478edc9-6061-5c45-b232-8909c0f6d041,positive regulation of gonad development (GO:1905941)
a1fe3210-1885-5edd-a482-8f26786ceb68,positive regulation of granulocyte chemotaxis (GO:0071624)
8aec64ba-ae18-56f3-a50f-ea15b85529dc,positive regulation of granulocyte differentiation (GO:0030854)
93f37b12-0cc5-5438-93fe-ba33c5a54f95,positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)
ad7bfd34-5e86-5eba-b801-fc6d4407897f,positive regulation of growth (GO:0045927)
631a5a1b-0b39-5eb6-816d-81aa25b4b985,positive regulation of growth hormone secretion (GO:0060124)
4e7e4faf-95e9-54d9-9e6f-46256f251750,positive regulation of GTPase activity (GO:0043547)
bcb99e82-cbcd-5f5a-b399-1d76e08ca190,positive regulation of heart contraction (GO:0045823)
e22d8a32-ce0a-5e8d-ace2-f15ab14ffb19,positive regulation of heart rate (GO:0010460)
01636d0e-7949-55c2-a817-0ea3c49b5ac4,positive regulation of heart rate by epinephrine-norepinephrine (GO:0001996)
6eba01b7-1b0c-530e-83b0-9b60f06fd3b4,positive regulation of heat generation (GO:0031652)
8c491545-7c34-5eb0-ac47-27d7705e358c,positive regulation of helicase activity (GO:0051096)
da24b837-375f-533d-9c10-efcd3987425b,positive regulation of hemoglobin biosynthetic process (GO:0046985)
66af132b-80c4-505a-a371-751436eea4f8,positive regulation of hemostasis (GO:1900048)
56fea2db-15cb-5a4c-a658-beb181862b7c,positive regulation of heterochromatin assembly (GO:0031453)
10a19df3-b550-5450-bb52-3ab77212ac16,positive regulation of heterotypic cell-cell adhesion (GO:0034116)
7629ec09-7bd2-5488-9af4-57d3aeb1cb92,positive regulation of hippo signaling (GO:0035332)
508c028a-fbb9-56ec-9a9a-a9522c96d40d,positive regulation of histone acetylation (GO:0035066)
42c5b462-2bca-5e31-be70-acde35e34996,positive regulation of histone deacetylation (GO:0031065)
a3a35749-ef7b-5058-83b5-87fac3f2811e,positive regulation of histone exchange (GO:1900051)
bc601fea-56b4-5554-8589-7ec575582e94,positive regulation of histone H3-K27 methylation (GO:0061087)
c40d79ad-efc4-536f-9bbf-7dba67b3833a,positive regulation of histone H3-K4 methylation (GO:0051571)
f7215846-8c32-5a29-9a53-88eda5368785,positive regulation of histone H3-K9 acetylation (GO:2000617)
feef33c0-51f5-5556-b4b2-ff09f67eede9,positive regulation of histone H3-K9 methylation (GO:0051574)
80a5a337-c567-5499-b05e-dc6a89bea728,positive regulation of histone H4 acetylation (GO:0090240)
e0db5565-bcaa-5d3c-a1e5-f90b016fa0b8,positive regulation of histone methylation (GO:0031062)
08538938-ce3e-5263-82e4-113f755a20cb,positive regulation of histone modification (GO:0031058)
e0b0684e-b0ad-5665-80a1-123796a24322,positive regulation of histone phosphorylation (GO:0033129)
7fc6c835-0f19-564e-9edc-48e1de34fd0d,positive regulation of histone ubiquitination (GO:0033184)
2a2d13fb-7154-5e1e-99d5-b84a2729a6c5,positive regulation of homotypic cell-cell adhesion (GO:0034112)
50e52aac-99a3-578e-a6d0-ef3ec48debce,positive regulation of hormone metabolic process (GO:0032352)
5ffa5fe2-fdab-5300-9efc-1101730ab8c3,positive regulation of hormone secretion (GO:0046887)
da6bea13-e657-5b4d-a4da-be2eb529fe8b,positive regulation of humoral immune response (GO:0002922)
da7e6f01-9704-5f63-ba20-7c959bf3dbd3,positive regulation of hydrolase activity (GO:0051345)
16c88dfe-849f-52e4-b42b-238611cf6cd8,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)
626a33e0-1676-5519-989a-c8d674ce3df3,positive regulation of I-kappaB phosphorylation (GO:1903721)
68822a12-daab-583b-8477-723e43cb9ba8,positive regulation of icosanoid secretion (GO:0032305)
479cb291-c36d-5fd2-9b5f-6b9c476d6498,positive regulation of immune effector process (GO:0002699)
a53f3f76-fa09-52d5-9f61-c3f87b6409b6,positive regulation of immune response (GO:0050778)
1a1fc28e-a1d4-59d5-ae0a-fea3930dcf82,positive regulation of immune response to tumor cell (GO:0002839)
d7cb513b-fc01-511e-931b-07001e03ea2b,positive regulation of immune system process (GO:0002684)
a4605782-bb0e-5ed7-8a77-1d076312cfb3,positive regulation of immunoglobulin mediated immune response (GO:0002891)
fdc42732-2f7f-593b-88ac-d189d1dba826,positive regulation of immunoglobulin production (GO:0002639)
d47321af-84a3-52b8-b053-cee30b4cff7f,positive regulation of inflammatory response (GO:0050729)
19715d71-3d15-5b75-84a7-4f12b214630c,positive regulation of innate immune response (GO:0045089)
04b3e5b0-9622-5fe7-ba79-8d58b020c632,positive regulation of inositol phosphate biosynthetic process (GO:0060732)
995e5a14-830a-5bc9-aef8-e06e39070373,positive regulation of insulin receptor signaling pathway (GO:0046628)
08ccee28-ba40-54dd-9aee-b1071659a5f2,positive regulation of insulin secretion (GO:0032024)
f1b2890e-e097-507d-a5f7-e5d2a87c1863,positive regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0035774)
359d48b5-d17e-5d20-9319-c268af773807,positive regulation of insulin-like growth factor receptor signaling pathway (GO:0043568)
aa805ecc-7458-54d8-a885-b54f747f7456,positive regulation of integrin activation (GO:0033625)
9b26cab5-3402-5894-893e-3d859b04cf6e,positive regulation of integrin-mediated signaling pathway (GO:2001046)
3e60c237-d9b0-5879-a4ee-4d76f8efc03e,positive regulation of interferon-alpha production (GO:0032727)
24b5e2d0-0329-56c5-a210-9d497412d2a3,positive regulation of interferon-beta production (GO:0032728)
ed5f5dd9-594e-52b0-924e-c4a277dd51bc,positive regulation of interferon-gamma production (GO:0032729)
d6c827d3-1544-50a2-8297-58efb5b43cb2,positive regulation of interleukin-1 beta production (GO:0032731)
f4033d6d-34f4-5b51-bf4c-7cd60991f83d,positive regulation of interleukin-1 production (GO:0032732)
9398d632-12f4-5809-978e-f66d60155366,positive regulation of interleukin-10 production (GO:0032733)
507eeaa5-8891-5603-9f12-1e0f702fe0e0,positive regulation of interleukin-12 production (GO:0032735)
c207530d-ab88-5bca-883e-440ac80a76f4,positive regulation of interleukin-13 production (GO:0032736)
11826407-790b-5400-8cbb-c52fc3f2b565,positive regulation of interleukin-17 production (GO:0032740)
aa881d59-2600-5689-98e3-33bf403cc341,positive regulation of interleukin-18 production (GO:0032741)
8cee0f1a-1691-5bc5-b5f3-e747221ab5a7,positive regulation of interleukin-2 production (GO:0032743)
d2de3bdd-2f72-5cab-bf93-78ce15fd2920,positive regulation of interleukin-23 production (GO:0032747)
e9396b71-1cf9-5e98-9aee-6c21405be1b9,positive regulation of interleukin-4 production (GO:0032753)
71371030-7aaa-50d6-9019-f098c2207dbe,positive regulation of interleukin-5 production (GO:0032754)
5e42e689-d3a2-575a-8935-2de901bd36c4,positive regulation of interleukin-6 production (GO:0032755)
e5b86c73-3184-5426-a048-ebbdc339a6b4,positive regulation of interleukin-8 production (GO:0032757)
2092ed27-ccb9-59a4-a3c1-e73b6b2870ba,positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148)
84855d72-6c64-5d3f-8d85-654b2538ca7e,positive regulation of intracellular protein transport (GO:0090316)
064d97fb-3129-5c72-b8df-5b0a079ca209,positive regulation of intracellular signal transduction (GO:1902533)
c1e5ada8-c412-522d-bace-af444cc89bd6,positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145)
fad200bf-68af-5ed6-80fd-3d90e753e6d0,positive regulation of intracellular transport (GO:0032388)
71e3cb7f-a950-5c5a-9e4c-b134b4ddb11d,positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)
7115a292-6a91-5719-b943-1c29fec3bc06,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255)
bbfc7e3a-5adf-5668-ba14-e53807daf875,positive regulation of ion transmembrane transport (GO:0034767)
6cb38741-21d9-5e17-bd0e-36c01659ab58,positive regulation of ion transmembrane transporter activity (GO:0032414)
b8ac8514-3c33-5a46-b2cf-a55457e096fd,positive regulation of ion transport (GO:0043270)
0d62d727-1156-50e1-bdbf-449503c983c3,positive regulation of IRE1-mediated unfolded protein response (GO:1903896)
baebc404-2e11-55dd-b339-35ef0cde7fdd,positive regulation of isomerase activity (GO:0010912)
899341e4-8c2c-556a-8dec-5affff694f78,positive regulation of isotype switching (GO:0045830)
f234293a-fc55-5ae0-b6c0-f2cb591f0a94,positive regulation of JNK cascade (GO:0046330)
59a8447e-b2bb-5121-bb6f-5c827623790c,positive regulation of JUN kinase activity (GO:0043507)
1594abaf-81ee-5f86-b118-208bb0d8f182,positive regulation of keratinocyte differentiation (GO:0045618)
7aa100c5-9482-5bca-89cd-a67efe210383,positive regulation of keratinocyte migration (GO:0051549)
763e7577-e48f-560b-847a-e53cf3eca697,positive regulation of keratinocyte proliferation (GO:0010838)
16f5ab87-bc41-5d09-8053-8e36c5e85b4f,positive regulation of kidney development (GO:0090184)
a3090e16-65ae-582c-91ed-accbc8727197,positive regulation of killing of cells of other organism (GO:0051712)
d750f57a-f1c6-578d-95cf-ac378245cebc,positive regulation of kinase activity (GO:0033674)
b68d68b9-4343-56ee-ba60-eca677b0340e,positive regulation of lamellipodium assembly (GO:0010592)
1b22e3f5-e23a-5c44-af57-f3c25714d5fe,positive regulation of lamellipodium morphogenesis (GO:2000394)
7b3838e0-7181-5a8b-b534-35f496127c27,positive regulation of lamellipodium organization (GO:1902745)
211d01d7-0979-5999-ba29-e3232be9438d,positive regulation of leukocyte activation (GO:0002696)
4026802f-ad1f-5f93-ba33-660167c813ab,positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996)
4a97168a-9fec-5505-b8b7-87dba0aea4a7,positive regulation of leukocyte apoptotic process (GO:2000108)
5755dc23-ec00-5455-8dbb-edaea1cf0a5a,positive regulation of leukocyte cell-cell adhesion (GO:1903039)
5c2ee308-87e0-5d02-8441-abfda4ad44d7,positive regulation of leukocyte chemotaxis (GO:0002690)
66746ea8-9fe9-5833-9601-ac8fb3582966,positive regulation of leukocyte degranulation (GO:0043302)
a55d472b-2abc-58d3-af65-5b71ba5445a3,positive regulation of leukocyte differentiation (GO:1902107)
b5fdf136-4fcc-54fe-af93-9630eaa66161,positive regulation of leukocyte mediated cytotoxicity (GO:0001912)
05590f0b-f2bf-5402-a0b6-4fc8eddc17cd,positive regulation of leukocyte mediated immunity (GO:0002705)
97b95210-2687-5416-8418-991bb309aead,positive regulation of leukocyte migration (GO:0002687)
0eabe869-0ff0-5857-bb3b-d8913bb2131c,positive regulation of leukocyte proliferation (GO:0070665)
facd287f-2d01-5691-b7c5-562bae2589c7,positive regulation of leukocyte tethering or rolling (GO:1903238)
94182d47-4e54-5428-9da3-a05a7de2250c,positive regulation of ligase activity (GO:0051351)
5d20960b-ec55-53da-95e7-c2d318f627ec,positive regulation of lipase activity (GO:0060193)
e18f6cd0-11b2-5158-9922-40ef8787673c,positive regulation of lipid biosynthetic process (GO:0046889)
fb7079d3-f970-53ce-8305-0ae5dd1bcf24,positive regulation of lipid catabolic process (GO:0050996)
5f6c86da-e460-5633-86af-9ec00ee5fe04,positive regulation of lipid kinase activity (GO:0090218)
3b6a2f3a-9a15-5680-b888-1b3cb9d8ba9e,positive regulation of lipid localization (GO:1905954)
617cdbdb-fa68-5915-aee3-afcc58dbf954,positive regulation of lipid metabolic process (GO:0045834)
8046973e-ce82-50aa-90a4-62e07b9ba6a9,positive regulation of lipid storage (GO:0010884)
449cdb67-4644-5868-932b-f8ae37d47b23,positive regulation of lipid transport (GO:0032370)
d872d125-36f1-5d97-b9a7-300e4bf6980d,positive regulation of lipopolysaccharide-mediated signaling pathway (GO:0031666)
44aeb0b4-1340-5b37-afae-3dd135e015cf,positive regulation of lipoprotein lipase activity (GO:0051006)
dca72b18-9066-5a6b-8930-4b935ef1890a,positive regulation of lipoprotein particle clearance (GO:0010986)
b1931bed-777e-53d3-ae5f-86687ce56031,positive regulation of locomotion (GO:0040017)
e36349f1-9002-5f2e-86d7-d78b31c43dc2,positive regulation of long-term synaptic depression (GO:1900454)
1f187a2d-2c80-5ea0-859d-5ea013faea64,positive regulation of long-term synaptic potentiation (GO:1900273)
5f7c977c-af6a-5db5-87a2-a412c5e7e784,positive regulation of low-density lipoprotein receptor activity (GO:1905599)
66e4472d-9c2e-5292-a61d-6d4ebe2178fa,positive regulation of lyase activity (GO:0051349)
aac84928-9bab-5883-86a9-136d9ac8c613,positive regulation of lymphocyte activation (GO:0051251)
c14246eb-371b-5b7a-a14c-90edaeff47ed,positive regulation of lymphocyte apoptotic process (GO:0070230)
a14178cd-6578-5ed9-8e6a-e9395627f679,positive regulation of lymphocyte chemotaxis (GO:0140131)
4bffac96-4c41-5ac3-bcfa-2b2a40457026,positive regulation of lymphocyte differentiation (GO:0045621)
6a74584d-172a-5828-90f8-c69f27a9bb4c,positive regulation of lymphocyte migration (GO:2000403)
75b0e8d0-3e38-5bd1-b79e-7e008b6c4132,positive regulation of lymphocyte proliferation (GO:0050671)
41e1d953-2e4a-51c5-94d1-d1102f68d11f,positive regulation of macroautophagy (GO:0016239)
cbeb71cb-49bb-567d-aaf8-0134a88c52d0,positive regulation of macromolecule biosynthetic process (GO:0010557)
e8788385-8757-5c7f-98b8-5097caaca0fa,positive regulation of macromolecule metabolic process (GO:0010604)
d85dbf92-a809-5d31-af6b-7c4938c9fd86,positive regulation of macrophage activation (GO:0043032)
b18b0474-b3c1-5b0b-a350-76f2e7a00ccc,positive regulation of macrophage chemotaxis (GO:0010759)
7af880a2-2487-560b-bf1d-47ec0d78a1a1,positive regulation of macrophage cytokine production (GO:0060907)
41f7bd25-2c50-53d8-b01d-5e5941e8f2d7,positive regulation of macrophage derived foam cell differentiation (GO:0010744)
e0496b22-c077-56aa-a574-b5c71c0a61fe,positive regulation of macrophage differentiation (GO:0045651)
661a4bc4-face-541c-a7ea-d2094adc3d1a,positive regulation of macrophage migration (GO:1905523)
890955a0-0634-5e17-b163-07fd26d9fd64,positive regulation of macrophage proliferation (GO:0120041)
45dea62c-3c7e-5c0c-8e54-0cc28b831a21,positive regulation of maintenance of mitotic sister chromatid cohesion (GO:0034184)
a74cbba0-4e35-533f-8dcf-46a43e8aa4b2,positive regulation of maintenance of sister chromatid cohesion (GO:0034093)
712fcaa1-516f-5aef-965b-cc63e4ca1111,positive regulation of male gonad development (GO:2000020)
074292a4-a559-5e75-8645-1b500682c9ec,positive regulation of MAP kinase activity (GO:0043406)
bc2901c8-f7df-5ca7-8583-2167cf4970c6,positive regulation of MAPK cascade (GO:0043410)
c412ccfb-5492-584d-8f1a-a46071bd04b5,positive regulation of mast cell activation (GO:0033005)
ab9f94b1-b5af-5251-b55c-abdd6ea8e8c0,positive regulation of mast cell activation involved in immune response (GO:0033008)
46035b4b-510c-5d05-95d6-02a6923d12cd,positive regulation of mast cell chemotaxis (GO:0060754)
0d710787-12a6-52ea-917c-fc9348c81ae2,positive regulation of mast cell degranulation (GO:0043306)
7ef6e021-3fc5-5d28-babc-40b4499720c3,positive regulation of megakaryocyte differentiation (GO:0045654)
71100f91-3f98-5551-9054-4dc58c451b8b,positive regulation of meiotic nuclear division (GO:0045836)
f3d8cbb1-ca04-563e-b5fe-a7acb11cd5ec,positive regulation of melanin biosynthetic process (GO:0048023)
40cfb33e-9d94-5c79-a8a8-e1c01bf98803,positive regulation of membrane depolarization (GO:1904181)
1a362b94-e189-5828-bbde-086be480fe3c,positive regulation of membrane invagination (GO:1905155)
bbf8f3f2-93a1-5d34-b7c5-701a7d81542e,positive regulation of membrane permeability (GO:1905710)
fa97b216-bc76-5090-b377-5830d535e4e2,positive regulation of membrane potential (GO:0045838)
846163bf-1193-5676-992c-326beb58eea2,positive regulation of membrane protein ectodomain proteolysis (GO:0051044)
96e3f32a-6c86-5191-aa8d-10577f555691,positive regulation of memory T cell differentiation (GO:0043382)
35031e8c-3d53-5964-b8cc-4e90b9b7c313,positive regulation of mesenchymal cell proliferation (GO:0002053)
5ed7ac2c-36a5-5b1c-8b27-d6aae727e187,positive regulation of metabolic process (GO:0009893)
57347107-9a60-5d5c-8c39-1b793a043345,positive regulation of metallopeptidase activity (GO:1905050)
892bd9cb-49e2-58d4-9eb7-1ed1c8adc303,positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101)
58430b84-931b-534a-a4a9-b3285cb49cf7,positive regulation of MHC class I biosynthetic process (GO:0045345)
a6757fe6-e5c9-5778-a7a5-0d2686af10d7,positive regulation of MHC class II biosynthetic process (GO:0045348)
e54ae278-cd8c-578d-b6cc-4b011dd4a37c,positive regulation of microglial cell activation (GO:1903980)
5fa4ecb8-373d-5c99-88c7-b0d3284ef25b,positive regulation of microglial cell migration (GO:1904141)
0ea48b92-fb99-5d8c-b8d6-49fd99117896,positive regulation of microtubule nucleation (GO:0090063)
42b0e293-9cc0-5b7b-bcb0-76e0d4e3a9e2,positive regulation of microtubule polymerization (GO:0031116)
585bb419-1445-5323-a8fb-a119169808c2,positive regulation of microtubule polymerization or depolymerization (GO:0031112)
67c0f387-8b74-5b84-a006-5d88eac9af51,positive regulation of miRNA mediated inhibition of translation (GO:1905618)
648e1660-0d81-5f74-997f-db06403c9b5b,positive regulation of miRNA metabolic process (GO:2000630)
23af971c-ed18-5e10-9209-d25f24917826,positive regulation of mitochondrial calcium ion concentration (GO:0051561)
c4ce7410-9531-502b-b6b4-6a73c5c3fb6f,positive regulation of mitochondrial depolarization (GO:0051901)
09d20ad0-9575-5d89-9539-6ddc5417aca5,positive regulation of mitochondrial fission (GO:0090141)
cc5212fa-b7ff-5e4c-94f9-cf571f2c4abe,positive regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902110)
20834eb2-d684-5da1-b33d-d61b9c00889b,positive regulation of mitochondrial membrane potential (GO:0010918)
