id,label,uri
51013,EXOSC1,https://www.ncbi.nlm.nih.gov/gene/51013
5394,EXOSC10,https://www.ncbi.nlm.nih.gov/gene/5394
90459,ERI1,https://www.ncbi.nlm.nih.gov/gene/90459
112479,ERI2,https://www.ncbi.nlm.nih.gov/gene/112479
79033,ERI3,https://www.ncbi.nlm.nih.gov/gene/79033
7982,ST7,https://www.ncbi.nlm.nih.gov/gene/7982
8190,MIA,https://www.ncbi.nlm.nih.gov/gene/8190
8510,MMP23B,https://www.ncbi.nlm.nih.gov/gene/8510
6678,SPARC,https://www.ncbi.nlm.nih.gov/gene/6678
3386,ICAM4,https://www.ncbi.nlm.nih.gov/gene/3386
7087,ICAM5,https://www.ncbi.nlm.nih.gov/gene/7087
4326,MMP17,https://www.ncbi.nlm.nih.gov/gene/4326
105378220,MARCOL,https://www.ncbi.nlm.nih.gov/gene/105378220
9644,SH3PXD2A,https://www.ncbi.nlm.nih.gov/gene/9644
8038,ADAM12,https://www.ncbi.nlm.nih.gov/gene/8038
1834,DSPP,https://www.ncbi.nlm.nih.gov/gene/1834
64094,SMOC2,https://www.ncbi.nlm.nih.gov/gene/64094
64093,SMOC1,https://www.ncbi.nlm.nih.gov/gene/64093
89932,PAPLN,https://www.ncbi.nlm.nih.gov/gene/89932
9719,ADAMTSL2,https://www.ncbi.nlm.nih.gov/gene/9719
92949,ADAMTSL1,https://www.ncbi.nlm.nih.gov/gene/92949
339366,ADAMTSL5,https://www.ncbi.nlm.nih.gov/gene/339366
54507,ADAMTSL4,https://www.ncbi.nlm.nih.gov/gene/54507
57188,ADAMTSL3,https://www.ncbi.nlm.nih.gov/gene/57188
8292,COLQ,https://www.ncbi.nlm.nih.gov/gene/8292
3674,ITGA2B,https://www.ncbi.nlm.nih.gov/gene/3674
1311,COMP,https://www.ncbi.nlm.nih.gov/gene/1311
29113,C6ORF15,https://www.ncbi.nlm.nih.gov/gene/29113
58494,JAM2,https://www.ncbi.nlm.nih.gov/gene/58494
8785,MATN4,https://www.ncbi.nlm.nih.gov/gene/8785
9313,MMP20,https://www.ncbi.nlm.nih.gov/gene/9313
56547,MMP26,https://www.ncbi.nlm.nih.gov/gene/56547
64386,MMP25,https://www.ncbi.nlm.nih.gov/gene/64386
79148,MMP28,https://www.ncbi.nlm.nih.gov/gene/79148
64066,MMP27,https://www.ncbi.nlm.nih.gov/gene/64066
80070,ADAMTS20,https://www.ncbi.nlm.nih.gov/gene/80070
3682,ITGAE,https://www.ncbi.nlm.nih.gov/gene/3682
3681,ITGAD,https://www.ncbi.nlm.nih.gov/gene/3681
3680,ITGA9,https://www.ncbi.nlm.nih.gov/gene/3680
81794,ADAMTS10,https://www.ncbi.nlm.nih.gov/gene/81794
170691,ADAMTS17,https://www.ncbi.nlm.nih.gov/gene/170691
170690,ADAMTS16,https://www.ncbi.nlm.nih.gov/gene/170690
171019,ADAMTS19,https://www.ncbi.nlm.nih.gov/gene/171019
170692,ADAMTS18,https://www.ncbi.nlm.nih.gov/gene/170692
7450,VWF,https://www.ncbi.nlm.nih.gov/gene/7450
81577,GFOD2,https://www.ncbi.nlm.nih.gov/gene/81577
8434,RECK,https://www.ncbi.nlm.nih.gov/gene/8434
3910,LAMA4,https://www.ncbi.nlm.nih.gov/gene/3910
79875,THSD4,https://www.ncbi.nlm.nih.gov/gene/79875
11174,ADAMTS6,https://www.ncbi.nlm.nih.gov/gene/11174
9510,ADAMTS1,https://www.ncbi.nlm.nih.gov/gene/9510
11095,ADAMTS8,https://www.ncbi.nlm.nih.gov/gene/11095
90993,CREB3L1,https://www.ncbi.nlm.nih.gov/gene/90993
56155,TEX14,https://www.ncbi.nlm.nih.gov/gene/56155
92714,ARRDC1,https://www.ncbi.nlm.nih.gov/gene/92714
9812,DELE1,https://www.ncbi.nlm.nih.gov/gene/9812
10193,RNF41,https://www.ncbi.nlm.nih.gov/gene/10193
51202,DDX47,https://www.ncbi.nlm.nih.gov/gene/51202
50486,G0S2,https://www.ncbi.nlm.nih.gov/gene/50486
10962,MLLT11,https://www.ncbi.nlm.nih.gov/gene/10962
10572,SIVA1,https://www.ncbi.nlm.nih.gov/gene/10572
9191,DEDD,https://www.ncbi.nlm.nih.gov/gene/9191
8794,TNFRSF10C,https://www.ncbi.nlm.nih.gov/gene/8794
647589,ANHX,https://www.ncbi.nlm.nih.gov/gene/647589
9997,SCO2,https://www.ncbi.nlm.nih.gov/gene/9997
340273,ABCB5,https://www.ncbi.nlm.nih.gov/gene/340273
4081,MAB21L1,https://www.ncbi.nlm.nih.gov/gene/4081
10586,MAB21L2,https://www.ncbi.nlm.nih.gov/gene/10586
341640,FREM2,https://www.ncbi.nlm.nih.gov/gene/341640
6297,SALL2,https://www.ncbi.nlm.nih.gov/gene/6297
4990,SIX6,https://www.ncbi.nlm.nih.gov/gene/4990
27151,CPAMD8,https://www.ncbi.nlm.nih.gov/gene/27151
85407,NKD1,https://www.ncbi.nlm.nih.gov/gene/85407
4901,NRL,https://www.ncbi.nlm.nih.gov/gene/4901
59343,SENP2,https://www.ncbi.nlm.nih.gov/gene/59343
84498,FAM120B,https://www.ncbi.nlm.nih.gov/gene/84498
144404,TMEM120B,https://www.ncbi.nlm.nih.gov/gene/144404
9935,MAFB,https://www.ncbi.nlm.nih.gov/gene/9935
22954,TRIM32,https://www.ncbi.nlm.nih.gov/gene/22954
22809,ATF5,https://www.ncbi.nlm.nih.gov/gene/22809
26580,BSCL2,https://www.ncbi.nlm.nih.gov/gene/26580
1488,CTBP2,https://www.ncbi.nlm.nih.gov/gene/1488
114885,OSBPL11,https://www.ncbi.nlm.nih.gov/gene/114885
1592,CYP26A1,https://www.ncbi.nlm.nih.gov/gene/1592
29914,UBIAD1,https://www.ncbi.nlm.nih.gov/gene/29914
7274,TTPA,https://www.ncbi.nlm.nih.gov/gene/7274
2638,GC,https://www.ncbi.nlm.nih.gov/gene/2638
51102,MECR,https://www.ncbi.nlm.nih.gov/gene/51102
5828,PEX2,https://www.ncbi.nlm.nih.gov/gene/5828
55862,ECHDC1,https://www.ncbi.nlm.nih.gov/gene/55862
55268,ECHDC2,https://www.ncbi.nlm.nih.gov/gene/55268
1962,EHHADH,https://www.ncbi.nlm.nih.gov/gene/1962
27349,MCAT,https://www.ncbi.nlm.nih.gov/gene/27349
5825,ABCD3,https://www.ncbi.nlm.nih.gov/gene/5825
1632,ECI1,https://www.ncbi.nlm.nih.gov/gene/1632
10455,ECI2,https://www.ncbi.nlm.nih.gov/gene/10455
80724,ACAD10,https://www.ncbi.nlm.nih.gov/gene/80724
3033,HADH,https://www.ncbi.nlm.nih.gov/gene/3033
84129,ACAD11,https://www.ncbi.nlm.nih.gov/gene/84129
225,ABCD2,https://www.ncbi.nlm.nih.gov/gene/225
1666,DECR1,https://www.ncbi.nlm.nih.gov/gene/1666
35,ACADS,https://www.ncbi.nlm.nih.gov/gene/35
26063,DECR2,https://www.ncbi.nlm.nih.gov/gene/26063
2948,GSTM4,https://www.ncbi.nlm.nih.gov/gene/2948
253017,TECRL,https://www.ncbi.nlm.nih.gov/gene/253017
9524,TECR,https://www.ncbi.nlm.nih.gov/gene/9524
84696,ABHD1,https://www.ncbi.nlm.nih.gov/gene/84696
171586,ABHD3,https://www.ncbi.nlm.nih.gov/gene/171586
79071,ELOVL6,https://www.ncbi.nlm.nih.gov/gene/79071
55301,OLAH,https://www.ncbi.nlm.nih.gov/gene/55301
6785,ELOVL4,https://www.ncbi.nlm.nih.gov/gene/6785
79993,ELOVL7,https://www.ncbi.nlm.nih.gov/gene/79993
81616,ACSBG2,https://www.ncbi.nlm.nih.gov/gene/81616
23205,ACSBG1,https://www.ncbi.nlm.nih.gov/gene/23205
201562,HACD2,https://www.ncbi.nlm.nih.gov/gene/201562
9200,HACD1,https://www.ncbi.nlm.nih.gov/gene/9200
401494,HACD4,https://www.ncbi.nlm.nih.gov/gene/401494
51495,HACD3,https://www.ncbi.nlm.nih.gov/gene/51495
4056,LTC4S,https://www.ncbi.nlm.nih.gov/gene/4056
3995,FADS3,https://www.ncbi.nlm.nih.gov/gene/3995
219970,GLYATL2,https://www.ncbi.nlm.nih.gov/gene/219970
51390,AIG1,https://www.ncbi.nlm.nih.gov/gene/51390
124975,GGT6,https://www.ncbi.nlm.nih.gov/gene/124975
622,BDH1,https://www.ncbi.nlm.nih.gov/gene/622
55711,FAR2,https://www.ncbi.nlm.nih.gov/gene/55711
79611,ACSS3,https://www.ncbi.nlm.nih.gov/gene/79611
2681,GGTA1,https://www.ncbi.nlm.nih.gov/gene/2681
728226,GGTLC3,https://www.ncbi.nlm.nih.gov/gene/728226
65985,AACS,https://www.ncbi.nlm.nih.gov/gene/65985
91227,GGTLC2,https://www.ncbi.nlm.nih.gov/gene/91227
92086,GGTLC1,https://www.ncbi.nlm.nih.gov/gene/92086
5019,OXCT1,https://www.ncbi.nlm.nih.gov/gene/5019
64064,OXCT2,https://www.ncbi.nlm.nih.gov/gene/64064
2181,ACSL3,https://www.ncbi.nlm.nih.gov/gene/2181
51703,ACSL5,https://www.ncbi.nlm.nih.gov/gene/51703
2182,ACSL4,https://www.ncbi.nlm.nih.gov/gene/2182
11000,SLC27A3,https://www.ncbi.nlm.nih.gov/gene/11000
28965,SLC27A6,https://www.ncbi.nlm.nih.gov/gene/28965
28976,ACAD9,https://www.ncbi.nlm.nih.gov/gene/28976
79746,ECHDC3,https://www.ncbi.nlm.nih.gov/gene/79746
132949,AASDH,https://www.ncbi.nlm.nih.gov/gene/132949
1580,CYP4B1,https://www.ncbi.nlm.nih.gov/gene/1580
286256,LCN12,https://www.ncbi.nlm.nih.gov/gene/286256
3933,LCN1,https://www.ncbi.nlm.nih.gov/gene/3933
51144,HSD17B12,https://www.ncbi.nlm.nih.gov/gene/51144
2212,FCGR2A,https://www.ncbi.nlm.nih.gov/gene/2212
1793,DOCK1,https://www.ncbi.nlm.nih.gov/gene/1793
55845,BRK1,https://www.ncbi.nlm.nih.gov/gene/55845
147179,WIPF2,https://www.ncbi.nlm.nih.gov/gene/147179
644150,WIPF3,https://www.ncbi.nlm.nih.gov/gene/644150
5609,MAP2K7,https://www.ncbi.nlm.nih.gov/gene/5609
2206,MS4A2,https://www.ncbi.nlm.nih.gov/gene/2206
2205,FCER1A,https://www.ncbi.nlm.nih.gov/gene/2205
23547,LILRA4,https://www.ncbi.nlm.nih.gov/gene/23547
339345,NANOS2,https://www.ncbi.nlm.nih.gov/gene/339345
342977,NANOS3,https://www.ncbi.nlm.nih.gov/gene/342977
1730,DIAPH2,https://www.ncbi.nlm.nih.gov/gene/1730
9665,MARF1,https://www.ncbi.nlm.nih.gov/gene/9665
55124,PIWIL2,https://www.ncbi.nlm.nih.gov/gene/55124
339834,IHO1,https://www.ncbi.nlm.nih.gov/gene/339834
23626,SPO11,https://www.ncbi.nlm.nih.gov/gene/23626
101928601,MEI4,https://www.ncbi.nlm.nih.gov/gene/101928601
5073,PARN,https://www.ncbi.nlm.nih.gov/gene/5073
10766,TOB2,https://www.ncbi.nlm.nih.gov/gene/10766
1361,CPB2,https://www.ncbi.nlm.nih.gov/gene/1361
5328,PLAU,https://www.ncbi.nlm.nih.gov/gene/5328
5329,PLAUR,https://www.ncbi.nlm.nih.gov/gene/5329
2811,GP1BA,https://www.ncbi.nlm.nih.gov/gene/2811
221178,SPATA13,https://www.ncbi.nlm.nih.gov/gene/221178
50649,ARHGEF4,https://www.ncbi.nlm.nih.gov/gene/50649
387804,VSTM5,https://www.ncbi.nlm.nih.gov/gene/387804
113278,SLC52A3,https://www.ncbi.nlm.nih.gov/gene/113278
55065,SLC52A1,https://www.ncbi.nlm.nih.gov/gene/55065
79581,SLC52A2,https://www.ncbi.nlm.nih.gov/gene/79581
80308,FLAD1,https://www.ncbi.nlm.nih.gov/gene/80308
4284,MIP,https://www.ncbi.nlm.nih.gov/gene/4284
8836,GGH,https://www.ncbi.nlm.nih.gov/gene/8836
57688,ZSWIM6,https://www.ncbi.nlm.nih.gov/gene/57688
5209,PFKFB3,https://www.ncbi.nlm.nih.gov/gene/5209
5210,PFKFB4,https://www.ncbi.nlm.nih.gov/gene/5210
3795,KHK,https://www.ncbi.nlm.nih.gov/gene/3795
6652,SORD,https://www.ncbi.nlm.nih.gov/gene/6652
155184,SLC2A7,https://www.ncbi.nlm.nih.gov/gene/155184
9455,HOMER2,https://www.ncbi.nlm.nih.gov/gene/9455
9454,HOMER3,https://www.ncbi.nlm.nih.gov/gene/9454
2912,GRM2,https://www.ncbi.nlm.nih.gov/gene/2912
4863,NPAT,https://www.ncbi.nlm.nih.gov/gene/4863
8462,KLF11,https://www.ncbi.nlm.nih.gov/gene/8462
23476,BRD4,https://www.ncbi.nlm.nih.gov/gene/23476
8900,CCNA1,https://www.ncbi.nlm.nih.gov/gene/8900
8703,B4GALT3,https://www.ncbi.nlm.nih.gov/gene/8703
9514,GAL3ST1,https://www.ncbi.nlm.nih.gov/gene/9514
2592,GALT,https://www.ncbi.nlm.nih.gov/gene/2592
2584,GALK1,https://www.ncbi.nlm.nih.gov/gene/2584
2582,GALE,https://www.ncbi.nlm.nih.gov/gene/2582
130589,GALM,https://www.ncbi.nlm.nih.gov/gene/130589
8534,CHST1,https://www.ncbi.nlm.nih.gov/gene/8534
2585,GALK2,https://www.ncbi.nlm.nih.gov/gene/2585
2581,GALC,https://www.ncbi.nlm.nih.gov/gene/2581
4277,MICB,https://www.ncbi.nlm.nih.gov/gene/4277
64428,CIAO3,https://www.ncbi.nlm.nih.gov/gene/64428
4151,MB,https://www.ncbi.nlm.nih.gov/gene/4151
58157,NGB,https://www.ncbi.nlm.nih.gov/gene/58157
26034,IPCEF1,https://www.ncbi.nlm.nih.gov/gene/26034
114757,CYGB,https://www.ncbi.nlm.nih.gov/gene/114757
2762,GMDS,https://www.ncbi.nlm.nih.gov/gene/2762
5372,PMM1,https://www.ncbi.nlm.nih.gov/gene/5372
29925,GMPPB,https://www.ncbi.nlm.nih.gov/gene/29925
7264,GFUS,https://www.ncbi.nlm.nih.gov/gene/7264
65109,UPF3B,https://www.ncbi.nlm.nih.gov/gene/65109
23225,NUP210,https://www.ncbi.nlm.nih.gov/gene/23225
10250,SRRM1,https://www.ncbi.nlm.nih.gov/gene/10250
3190,HNRNPK,https://www.ncbi.nlm.nih.gov/gene/3190
10212,DDX39A,https://www.ncbi.nlm.nih.gov/gene/10212
3191,HNRNPL,https://www.ncbi.nlm.nih.gov/gene/3191
7919,DDX39B,https://www.ncbi.nlm.nih.gov/gene/7919
84324,SARNP,https://www.ncbi.nlm.nih.gov/gene/84324
9877,ZC3H11A,https://www.ncbi.nlm.nih.gov/gene/9877
91289,LMF2,https://www.ncbi.nlm.nih.gov/gene/91289
4116,MAGOH,https://www.ncbi.nlm.nih.gov/gene/4116
10482,NXF1,https://www.ncbi.nlm.nih.gov/gene/10482
56001,NXF2,https://www.ncbi.nlm.nih.gov/gene/56001
56000,NXF3,https://www.ncbi.nlm.nih.gov/gene/56000
9785,DHX38,https://www.ncbi.nlm.nih.gov/gene/9785
55998,NXF5,https://www.ncbi.nlm.nih.gov/gene/55998
24144,TFIP11,https://www.ncbi.nlm.nih.gov/gene/24144
10199,MPHOSPH10,https://www.ncbi.nlm.nih.gov/gene/10199
8086,AAAS,https://www.ncbi.nlm.nih.gov/gene/8086
2733,GLE1,https://www.ncbi.nlm.nih.gov/gene/2733
3267,AGFG1,https://www.ncbi.nlm.nih.gov/gene/3267
26019,UPF2,https://www.ncbi.nlm.nih.gov/gene/26019
55110,MAGOHB,https://www.ncbi.nlm.nih.gov/gene/55110
1659,DHX8,https://www.ncbi.nlm.nih.gov/gene/1659
9939,RBM8A,https://www.ncbi.nlm.nih.gov/gene/9939
55617,TASP1,https://www.ncbi.nlm.nih.gov/gene/55617
5903,RANBP2,https://www.ncbi.nlm.nih.gov/gene/5903
57187,THOC2,https://www.ncbi.nlm.nih.gov/gene/57187
136242,PRSS37,https://www.ncbi.nlm.nih.gov/gene/136242
84321,THOC3,https://www.ncbi.nlm.nih.gov/gene/84321
65080,MRPL44,https://www.ncbi.nlm.nih.gov/gene/65080
80145,THOC7,https://www.ncbi.nlm.nih.gov/gene/80145
11100,HNRNPUL1,https://www.ncbi.nlm.nih.gov/gene/11100
84248,FYTTD1,https://www.ncbi.nlm.nih.gov/gene/84248
23381,SMG5,https://www.ncbi.nlm.nih.gov/gene/23381
23049,SMG1,https://www.ncbi.nlm.nih.gov/gene/23049
23293,SMG6,https://www.ncbi.nlm.nih.gov/gene/23293
9887,SMG7,https://www.ncbi.nlm.nih.gov/gene/9887
9295,SRSF11,https://www.ncbi.nlm.nih.gov/gene/9295
51726,DNAJB11,https://www.ncbi.nlm.nih.gov/gene/51726
6428,SRSF3,https://www.ncbi.nlm.nih.gov/gene/6428
6429,SRSF4,https://www.ncbi.nlm.nih.gov/gene/6429
6430,SRSF5,https://www.ncbi.nlm.nih.gov/gene/6430
6432,SRSF7,https://www.ncbi.nlm.nih.gov/gene/6432
26097,CHTOP,https://www.ncbi.nlm.nih.gov/gene/26097
6427,SRSF2,https://www.ncbi.nlm.nih.gov/gene/6427
22794,CASC3,https://www.ncbi.nlm.nih.gov/gene/22794
23279,NUP160,https://www.ncbi.nlm.nih.gov/gene/23279
10077,TSPAN32,https://www.ncbi.nlm.nih.gov/gene/10077
11030,RBPMS,https://www.ncbi.nlm.nih.gov/gene/11030
79039,DDX54,https://www.ncbi.nlm.nih.gov/gene/79039
9128,PRPF4,https://www.ncbi.nlm.nih.gov/gene/9128
285,ANGPT2,https://www.ncbi.nlm.nih.gov/gene/285
2590,GALNT2,https://www.ncbi.nlm.nih.gov/gene/2590
11269,DDX19B,https://www.ncbi.nlm.nih.gov/gene/11269
53371,NUP54,https://www.ncbi.nlm.nih.gov/gene/53371
5939,RBMS2,https://www.ncbi.nlm.nih.gov/gene/5939
9818,NUP58,https://www.ncbi.nlm.nih.gov/gene/9818
10659,CELF2,https://www.ncbi.nlm.nih.gov/gene/10659
199746,U2AF1L4,https://www.ncbi.nlm.nih.gov/gene/199746
11097,NUP42,https://www.ncbi.nlm.nih.gov/gene/11097
348995,NUP43,https://www.ncbi.nlm.nih.gov/gene/348995
9584,RBM39,https://www.ncbi.nlm.nih.gov/gene/9584
51362,CDC40,https://www.ncbi.nlm.nih.gov/gene/51362
9410,SNRNP40,https://www.ncbi.nlm.nih.gov/gene/9410
129401,NUP35,https://www.ncbi.nlm.nih.gov/gene/129401
79023,NUP37,https://www.ncbi.nlm.nih.gov/gene/79023
29118,DDX25,https://www.ncbi.nlm.nih.gov/gene/29118
84271,POLDIP3,https://www.ncbi.nlm.nih.gov/gene/84271
11338,U2AF2,https://www.ncbi.nlm.nih.gov/gene/11338
11218,DDX20,https://www.ncbi.nlm.nih.gov/gene/11218
7307,U2AF1,https://www.ncbi.nlm.nih.gov/gene/7307
10181,RBM5,https://www.ncbi.nlm.nih.gov/gene/10181
5935,RBM3,https://www.ncbi.nlm.nih.gov/gene/5935
10180,RBM6,https://www.ncbi.nlm.nih.gov/gene/10180
23369,PUM2,https://www.ncbi.nlm.nih.gov/gene/23369
9698,PUM1,https://www.ncbi.nlm.nih.gov/gene/9698
6895,TARBP2,https://www.ncbi.nlm.nih.gov/gene/6895
51490,SPOUT1,https://www.ncbi.nlm.nih.gov/gene/51490
3692,EIF6,https://www.ncbi.nlm.nih.gov/gene/3692
192670,AGO4,https://www.ncbi.nlm.nih.gov/gene/192670
192669,AGO3,https://www.ncbi.nlm.nih.gov/gene/192669
26523,AGO1,https://www.ncbi.nlm.nih.gov/gene/26523
8575,PRKRA,https://www.ncbi.nlm.nih.gov/gene/8575
27327,TNRC6A,https://www.ncbi.nlm.nih.gov/gene/27327
23112,TNRC6B,https://www.ncbi.nlm.nih.gov/gene/23112
57690,TNRC6C,https://www.ncbi.nlm.nih.gov/gene/57690
23264,ZC3H7B,https://www.ncbi.nlm.nih.gov/gene/23264
57510,XPO5,https://www.ncbi.nlm.nih.gov/gene/57510
79753,SNIP1,https://www.ncbi.nlm.nih.gov/gene/79753
29066,ZC3H7A,https://www.ncbi.nlm.nih.gov/gene/29066
60491,NIF3L1,https://www.ncbi.nlm.nih.gov/gene/60491
460,ASTN1,https://www.ncbi.nlm.nih.gov/gene/460
23245,ASTN2,https://www.ncbi.nlm.nih.gov/gene/23245
136319,MTPN,https://www.ncbi.nlm.nih.gov/gene/136319
430,ASCL2,https://www.ncbi.nlm.nih.gov/gene/430
1838,DTNB,https://www.ncbi.nlm.nih.gov/gene/1838
81618,ITM2C,https://www.ncbi.nlm.nih.gov/gene/81618
387119,CEP85L,https://www.ncbi.nlm.nih.gov/gene/387119
9592,IER2,https://www.ncbi.nlm.nih.gov/gene/9592
7280,TUBB2A,https://www.ncbi.nlm.nih.gov/gene/7280
347733,TUBB2B,https://www.ncbi.nlm.nih.gov/gene/347733
54766,BTG4,https://www.ncbi.nlm.nih.gov/gene/54766
63974,NEUROD6,https://www.ncbi.nlm.nih.gov/gene/63974
50804,MYEF2,https://www.ncbi.nlm.nih.gov/gene/50804
2020,EN2,https://www.ncbi.nlm.nih.gov/gene/2020
63973,NEUROG2,https://www.ncbi.nlm.nih.gov/gene/63973
23040,MYT1L,https://www.ncbi.nlm.nih.gov/gene/23040
57630,SH3RF1,https://www.ncbi.nlm.nih.gov/gene/57630
29967,LRP12,https://www.ncbi.nlm.nih.gov/gene/29967
58497,PRUNE1,https://www.ncbi.nlm.nih.gov/gene/58497
23440,OTP,https://www.ncbi.nlm.nih.gov/gene/23440
84913,ATOH8,https://www.ncbi.nlm.nih.gov/gene/84913
5454,POU3F2,https://www.ncbi.nlm.nih.gov/gene/5454
89884,LHX4,https://www.ncbi.nlm.nih.gov/gene/89884
8022,LHX3,https://www.ncbi.nlm.nih.gov/gene/8022
9355,LHX2,https://www.ncbi.nlm.nih.gov/gene/9355
64211,LHX5,https://www.ncbi.nlm.nih.gov/gene/64211
56956,LHX9,https://www.ncbi.nlm.nih.gov/gene/56956
27319,BHLHE22,https://www.ncbi.nlm.nih.gov/gene/27319
128408,BHLHE23,https://www.ncbi.nlm.nih.gov/gene/128408
89796,NAV1,https://www.ncbi.nlm.nih.gov/gene/89796
116448,OLIG1,https://www.ncbi.nlm.nih.gov/gene/116448
10215,OLIG2,https://www.ncbi.nlm.nih.gov/gene/10215
167826,OLIG3,https://www.ncbi.nlm.nih.gov/gene/167826
9856,KIAA0319,https://www.ncbi.nlm.nih.gov/gene/9856
153572,IRX2,https://www.ncbi.nlm.nih.gov/gene/153572
79192,IRX1,https://www.ncbi.nlm.nih.gov/gene/79192
79190,IRX6,https://www.ncbi.nlm.nih.gov/gene/79190
50805,IRX4,https://www.ncbi.nlm.nih.gov/gene/50805
84892,POMGNT2,https://www.ncbi.nlm.nih.gov/gene/84892
284467,TAFA3,https://www.ncbi.nlm.nih.gov/gene/284467
407738,TAFA1,https://www.ncbi.nlm.nih.gov/gene/407738
84684,INSM2,https://www.ncbi.nlm.nih.gov/gene/84684
254778,VXN,https://www.ncbi.nlm.nih.gov/gene/254778
51335,NGRN,https://www.ncbi.nlm.nih.gov/gene/51335
140690,CTCFL,https://www.ncbi.nlm.nih.gov/gene/140690
54496,PRMT7,https://www.ncbi.nlm.nih.gov/gene/54496
4204,MECP2,https://www.ncbi.nlm.nih.gov/gene/4204
221656,KDM1B,https://www.ncbi.nlm.nih.gov/gene/221656
9077,DIRAS3,https://www.ncbi.nlm.nih.gov/gene/9077
2671,GFER,https://www.ncbi.nlm.nih.gov/gene/2671
5253,PHF2,https://www.ncbi.nlm.nih.gov/gene/5253
79084,WDR77,https://www.ncbi.nlm.nih.gov/gene/79084
56978,PRDM8,https://www.ncbi.nlm.nih.gov/gene/56978
118738,ZNF488,https://www.ncbi.nlm.nih.gov/gene/118738
79006,METRN,https://www.ncbi.nlm.nih.gov/gene/79006
80045,GPR157,https://www.ncbi.nlm.nih.gov/gene/80045
389400,GFRAL,https://www.ncbi.nlm.nih.gov/gene/389400
57721,METTL14,https://www.ncbi.nlm.nih.gov/gene/57721
8521,GCM1,https://www.ncbi.nlm.nih.gov/gene/8521
54778,RNF111,https://www.ncbi.nlm.nih.gov/gene/54778
4868,NPHS1,https://www.ncbi.nlm.nih.gov/gene/4868
28999,KLF15,https://www.ncbi.nlm.nih.gov/gene/28999
63929,XPNPEP3,https://www.ncbi.nlm.nih.gov/gene/63929
2997,GYS1,https://www.ncbi.nlm.nih.gov/gene/2997
2998,GYS2,https://www.ncbi.nlm.nih.gov/gene/2998
378884,NHLRC1,https://www.ncbi.nlm.nih.gov/gene/378884
2992,GYG1,https://www.ncbi.nlm.nih.gov/gene/2992
8908,GYG2,https://www.ncbi.nlm.nih.gov/gene/8908
3291,HSD11B2,https://www.ncbi.nlm.nih.gov/gene/3291
1589,CYP21A2,https://www.ncbi.nlm.nih.gov/gene/1589
3290,HSD11B1,https://www.ncbi.nlm.nih.gov/gene/3290
866,SERPINA6,https://www.ncbi.nlm.nih.gov/gene/866
92579,G6PC3,https://www.ncbi.nlm.nih.gov/gene/92579
2542,SLC37A4,https://www.ncbi.nlm.nih.gov/gene/2542
9435,CHST2,https://www.ncbi.nlm.nih.gov/gene/9435
4166,CHST6,https://www.ncbi.nlm.nih.gov/gene/4166
9563,H6PD,https://www.ncbi.nlm.nih.gov/gene/9563
729020,RPEL1,https://www.ncbi.nlm.nih.gov/gene/729020
6120,RPE,https://www.ncbi.nlm.nih.gov/gene/6120
5226,PGD,https://www.ncbi.nlm.nih.gov/gene/5226
64080,RBKS,https://www.ncbi.nlm.nih.gov/gene/64080
22934,RPIA,https://www.ncbi.nlm.nih.gov/gene/22934
25796,PGLS,https://www.ncbi.nlm.nih.gov/gene/25796
53916,RAB4B,https://www.ncbi.nlm.nih.gov/gene/53916
10327,AKR1A1,https://www.ncbi.nlm.nih.gov/gene/10327
390637,GDPGP1,https://www.ncbi.nlm.nih.gov/gene/390637
680,BRS3,https://www.ncbi.nlm.nih.gov/gene/680
8277,TKTL1,https://www.ncbi.nlm.nih.gov/gene/8277
51181,DCXR,https://www.ncbi.nlm.nih.gov/gene/51181
83440,ADPGK,https://www.ncbi.nlm.nih.gov/gene/83440
50651,SLC45A1,https://www.ncbi.nlm.nih.gov/gene/50651
66035,SLC2A11,https://www.ncbi.nlm.nih.gov/gene/66035
6526,SLC5A3,https://www.ncbi.nlm.nih.gov/gene/6526
56606,SLC2A9,https://www.ncbi.nlm.nih.gov/gene/56606
54020,SLC37A1,https://www.ncbi.nlm.nih.gov/gene/54020
84255,SLC37A3,https://www.ncbi.nlm.nih.gov/gene/84255
219855,SLC37A2,https://www.ncbi.nlm.nih.gov/gene/219855
51084,CRYL1,https://www.ncbi.nlm.nih.gov/gene/51084
9942,XYLB,https://www.ncbi.nlm.nih.gov/gene/9942
51557,LGSN,https://www.ncbi.nlm.nih.gov/gene/51557
92292,GLYATL1,https://www.ncbi.nlm.nih.gov/gene/92292
100287520,GLYATL1B,https://www.ncbi.nlm.nih.gov/gene/100287520
2949,GSTM5,https://www.ncbi.nlm.nih.gov/gene/2949
2944,GSTM1,https://www.ncbi.nlm.nih.gov/gene/2944
2952,GSTT1,https://www.ncbi.nlm.nih.gov/gene/2952
2098,ESD,https://www.ncbi.nlm.nih.gov/gene/2098
2941,GSTA4,https://www.ncbi.nlm.nih.gov/gene/2941
2940,GSTA3,https://www.ncbi.nlm.nih.gov/gene/2940
653689,GSTT2B,https://www.ncbi.nlm.nih.gov/gene/653689
221357,GSTA5,https://www.ncbi.nlm.nih.gov/gene/221357
23474,ETHE1,https://www.ncbi.nlm.nih.gov/gene/23474
25774,GSTT4,https://www.ncbi.nlm.nih.gov/gene/25774
2953,GSTT2,https://www.ncbi.nlm.nih.gov/gene/2953
